probe_id,off_target_genes
ENSMUSG00000081607|Gm15294|d722843,ENSMUSG00000082778|Gm15191;ENSMUSG00000098105|Gm8825;ENSMUSG00000098180|Gm5430;ENSMUSG00000097947|Gm26970;ENSMUSG00000081761|Gm6298;ENSMUSG00000110562|Gm9204;ENSMUSG00000082484|Gm16177;ENSMUSG00000098199|Gm9358;ENSMUSG00000097388|Gm3200;ENSMUSG00000097981|Gm7583;ENSMUSG00000097943|Gm7833;ENSMUSG00000081447|Gm13870;ENSMUSG00000082314|Gm13296;ENSMUSG00000079311|Gm3222;ENSMUSG00000098203|Gm9568;ENSMUSG00000081285|Gm18859;ENSMUSG00000098456|Gm12117;ENSMUSG00000098138|Gm9081;ENSMUSG00000098102|Gm2467;ENSMUSG00000097426|Gm8941;ENSMUSG00000097833|Gm5976;ENSMUSG00000081399|Gm14921;ENSMUSG00000098006|Gm8565;ENSMUSG00000098058|Gm8529;ENSMUSG00000082322|Gm9164;ENSMUSG00000098223|Gm4891;ENSMUSG00000084371|Gm14113;ENSMUSG00000097950|Gm17800;ENSMUSG00000098141|Gm6944;ENSMUSG00000098064|Gm9192;ENSMUSG00000094852|Gm9034;ENSMUSG00000082085|Gm6441;ENSMUSG00000111388|Gm7183;ENSMUSG00000097946|Gm8343;ENSMUSG00000109974|Gm2221;ENSMUSG00000098035|Gm5335;ENSMUSG00000101486|Gm4405;ENSMUSG00000097952|Gm4398;ENSMUSG00000101777|Gm9127;ENSMUSG00000099344|Gm6669;ENSMUSG00000082186|Gm12403;ENSMUSG00000098209|Gm8245;ENSMUSG00000081524|Gm11658;ENSMUSG00000084203|Gm15593;ENSMUSG00000098039|Gm26925;ENSMUSG00000097966|Gm9423;ENSMUSG00000098186|Gm7132;ENSMUSG00000098037|Gm7765;ENSMUSG00000098227|Gm4812;ENSMUSG00000098242|Gm26929;ENSMUSG00000098229|Gm7719;ENSMUSG00000083094|Gm4908;ENSMUSG00000081918|Gm14613;ENSMUSG00000098246|Gm7627;ENSMUSG00000097941|Gm8984;ENSMUSG00000097713|Gm7741;ENSMUSG00000082671|Gm14006;ENSMUSG00000082581|Gm13761;ENSMUSG00000103120|Gm37392;ENSMUSG00000095168|Gm4795;ENSMUSG00000097991|Gm7656;ENSMUSG00000094827|Gm5327;ENSMUSG00000082919|Gm12641;ENSMUSG00000098143|Gm26937;ENSMUSG00000072492|Gm10364;ENSMUSG00000098179|Gm8709;ENSMUSG00000097883|Gm8357;ENSMUSG00000115534|Gm7508;ENSMUSG00000096939|Gm8321;ENSMUSG00000083232|Gm11796;ENSMUSG00000098069|Gm26942;ENSMUSG00000098054|Gm8192;ENSMUSG00000097935|Gm3809;ENSMUSG00000082843|4930448K20Rik;ENSMUSG00000098103|Gm27005;ENSMUSG00000098219|Gm7481;ENSMUSG00000112428|Gm48106;ENSMUSG00000098101|Gm27006;ENSMUSG00000097975|Gm8079;ENSMUSG00000096102|Gm9167;ENSMUSG00000098165|Gm26977;ENSMUSG00000117346|Gm7874;ENSMUSG00000098110|Gm26956;ENSMUSG00000097920|Gm7784;ENSMUSG00000098195|Gm7693;ENSMUSG00000098218|Gm27043;ENSMUSG00000097130|Gm5262;ENSMUSG00000098106|Gm5350;ENSMUSG00000082114|Gm13489;ENSMUSG00000098225|Gm9556;ENSMUSG00000098177|Gm4823;ENSMUSG00000082304|Gm11198
ENSMUSG00000082211|Defa27|b13d0c9,ENSMUSG00000074434|Defa28;ENSMUSG00000074436|Defa-ps18;ENSMUSG00000060070|Defa26;ENSMUSG00000074441|Gm15292;ENSMUSG00000074442|Defa31;ENSMUSG00000074446|Defa23;ENSMUSG00000095813|Defa-ps1;ENSMUSG00000095328|Defa-ps6;ENSMUSG00000094687|Defa25;ENSMUSG00000074444|Defa30
ENSMUSG00000082316|Vmn1r221|0c3d74a,ENSMUSG00000061296|Vmn1r210;ENSMUSG00000100296|Vmn1r205
ENSMUSG00000082639|Gm2012|52270d1,ENSMUSG00000080819|Gm2005;ENSMUSG00000073245|Gm14819;ENSMUSG00000095899|Gm2318;ENSMUSG00000073247|Gm10486;ENSMUSG00000084363|Gm2288;ENSMUSG00000094759|Gm10487;ENSMUSG00000096539|Gm7438;ENSMUSG00000073255|Gm14632;ENSMUSG00000096311|Gm3681;ENSMUSG00000073257|Gm10488;ENSMUSG00000095152|Gm3657;ENSMUSG00000096137|Gm14527;ENSMUSG00000095906|Gm7421;ENSMUSG00000095802|Gm7415;ENSMUSG00000095887|Gm10096;ENSMUSG00000095089|Gm7408;ENSMUSG00000096457|Gm10147;ENSMUSG00000095356|Gm7398;ENSMUSG00000094624|Gm4836;ENSMUSG00000095494|Gm7391;ENSMUSG00000095293|Gm10058;ENSMUSG00000094424|Gm7386;ENSMUSG00000095321|Gm2092;ENSMUSG00000095546|Gm10230;ENSMUSG00000095423|Gm7375;ENSMUSG00000093984|Gm7365;ENSMUSG00000096907|Gm6113;ENSMUSG00000095063|Slx;ENSMUSG00000083628|Gm2030;ENSMUSG00000079655|Gm5168;ENSMUSG00000095392|Gm7350;ENSMUSG00000073267|Gm1993;ENSMUSG00000096724|Gm1989;ENSMUSG00000096620|Gm5169;ENSMUSG00000082188|Gm2768;ENSMUSG00000094775|Gm2759;ENSMUSG00000093923|Gm5935;ENSMUSG00000084063|Gm5934;ENSMUSG00000098485|Gm6956;ENSMUSG00000083475|Gm9440;ENSMUSG00000083099|Gm4732;ENSMUSG00000081218|Gm4297;ENSMUSG00000080959|Gm2003
ENSMUSG00000082932|Cyp2j8|8d99166,ENSMUSG00000081362|Cyp2j7
ENSMUSG00000083628|Gm2030|268e8eb,ENSMUSG00000096907|Gm6113;ENSMUSG00000096724|Gm1989
ENSMUSG00000084063|Gm5934|fb14e77,ENSMUSG00000083099|Gm4732;ENSMUSG00000073245|Gm14819;ENSMUSG00000073247|Gm10486;ENSMUSG00000094759|Gm10487;ENSMUSG00000073255|Gm14632;ENSMUSG00000073257|Gm10488;ENSMUSG00000095887|Gm10096;ENSMUSG00000096457|Gm10147;ENSMUSG00000094624|Gm4836;ENSMUSG00000095293|Gm10058;ENSMUSG00000095321|Gm2092;ENSMUSG00000095546|Gm10230;ENSMUSG00000080725|Gm6121;ENSMUSG00000096907|Gm6113;ENSMUSG00000071788|Gm14525;ENSMUSG00000083628|Gm2030;ENSMUSG00000095392|Gm7350;ENSMUSG00000094775|Gm2759;ENSMUSG00000095899|Gm2318;ENSMUSG00000084363|Gm2288;ENSMUSG00000096539|Gm7438;ENSMUSG00000096311|Gm3681;ENSMUSG00000095152|Gm3657;ENSMUSG00000095906|Gm7421;ENSMUSG00000095802|Gm7415;ENSMUSG00000095089|Gm7408;ENSMUSG00000095356|Gm7398;ENSMUSG00000095494|Gm7391;ENSMUSG00000094424|Gm7386;ENSMUSG00000095423|Gm7375;ENSMUSG00000093984|Gm7365;ENSMUSG00000095063|Slx;ENSMUSG00000080819|Gm2005;ENSMUSG00000082639|Gm2012;ENSMUSG00000080959|Gm2003;ENSMUSG00000096724|Gm1989;ENSMUSG00000096620|Gm5169;ENSMUSG00000082188|Gm2768;ENSMUSG00000096137|Gm14527;ENSMUSG00000079655|Gm5168;ENSMUSG00000093923|Gm5935;ENSMUSG00000081218|Gm4297;ENSMUSG00000098485|Gm6956;ENSMUSG00000073267|Gm1993;ENSMUSG00000081937|Gm14599;ENSMUSG00000054626|Xlr
ENSMUSG00000084136|Vmn1r207-ps|d3deab4,ENSMUSG00000099611|Vmn1r189
ENSMUSG00000084336|Olfr1269|c58c6f2,ENSMUSG00000059910|Olfr1265
ENSMUSG00000084786|Ubl5|6898a21,ENSMUSG00000113951|Gm2001;ENSMUSG00000113489|Gm16381;ENSMUSG00000113912|Gm21937;ENSMUSG00000113374|Gm33654;ENSMUSG00000113838|Gm46994
ENSMUSG00000086147|Zfp989|5f9fde8,ENSMUSG00000062518|Zfp534;ENSMUSG00000078498|Zfp988;ENSMUSG00000066009|Zfp987;ENSMUSG00000078500|Zfp986;ENSMUSG00000095661|Gm8935;ENSMUSG00000045699|Gm21411;ENSMUSG00000078503|Zfp990
ENSMUSG00000087303|Lipo2|3ae369b,ENSMUSG00000024766|Lipo3;ENSMUSG00000085924|Gm8980
ENSMUSG00000089753|Cd300ld2|6d72c84,ENSMUSG00000069607|Cd300ld3;ENSMUSG00000089722|Cd300ld5;ENSMUSG00000069609|Cd300ld4
ENSMUSG00000089873|Mup13|f1abc62,ENSMUSG00000078673|Mup19;ENSMUSG00000078674|Mup18;ENSMUSG00000096688|Mup17;ENSMUSG00000078675|Mup16;ENSMUSG00000096674|Mup15;ENSMUSG00000073830|Mup14;ENSMUSG00000110439|Mup22;ENSMUSG00000094793|Mup12;ENSMUSG00000073834|Mup11;ENSMUSG00000078680|Mup10;ENSMUSG00000078683|Mup1;ENSMUSG00000078686|Mup9;ENSMUSG00000078687|Mup8;ENSMUSG00000078688|Mup2;ENSMUSG00000073842|Mup7;ENSMUSG00000082363|Mup-ps18;ENSMUSG00000041333|Mup4
ENSMUSG00000089942|Pira2|ea4dccf,ENSMUSG00000081723|Gm15931
ENSMUSG00000089992|G6pd2|1ee49e6,ENSMUSG00000031400|G6pdx
ENSMUSG00000089996|Tmsb15b2|ca865ff,ENSMUSG00000089768|Tmsb15b1
ENSMUSG00000090077|Lime1|d497f81,ENSMUSG00000027582|Zgpat
ENSMUSG00000090166|Ear10|2c4a3cb,ENSMUSG00000072596|Ear2
ENSMUSG00000090175|Ugt1a9|85c2fda,ENSMUSG00000090165|Ugt1a10;ENSMUSG00000083478|Gm15375
ENSMUSG00000090213|Tmem189|88a7a93,ENSMUSG00000102463|1700003N22Rik
ENSMUSG00000090219|4930516K23Rik|420611b,ENSMUSG00000110012|Olfr644
ENSMUSG00000090247|Bloc1s1|127931d,ENSMUSG00000025350|Rdh5
ENSMUSG00000090266|Mettl23|380333f,ENSMUSG00000082740|Gm14127
ENSMUSG00000090268|Gm5286|9f08af0,ENSMUSG00000104338|Gm9131;ENSMUSG00000104059|Gm9124;ENSMUSG00000102169|Gm9113
ENSMUSG00000090272|Mndal|de0e2af,ENSMUSG00000090222|Ifi203-ps;ENSMUSG00000039997|Ifi203
ENSMUSG00000090342|Vmn2r46|653545b,ENSMUSG00000090352|Gm3972
ENSMUSG00000090662|Vmn2r45|764a59b,ENSMUSG00000066828|Vmn2r37;ENSMUSG00000070841|Vmn2r34
ENSMUSG00000090675|Olfr111|9a6f74e,ENSMUSG00000090894|Olfr110
ENSMUSG00000090700|Cyp4f40|25369fa,ENSMUSG00000003484|Cyp4f18
ENSMUSG00000090744|Gm6871|a301791,ENSMUSG00000090341|Gm17217;ENSMUSG00000042097|Zfp239
ENSMUSG00000090841|Myl6|deaa20c,ENSMUSG00000080021|Gm5915;ENSMUSG00000081239|Gm11836;ENSMUSG00000060680|Gm8894;ENSMUSG00000084817|Gm5526;ENSMUSG00000060467|Gm10080;ENSMUSG00000110809|Gm46138
ENSMUSG00000090864|Vmn2r40|bcea5d8,ENSMUSG00000095914|Vmn2r48;ENSMUSG00000093519|Gm20345;ENSMUSG00000092551|Gm20287;ENSMUSG00000090727|Gm3956;ENSMUSG00000092441|Vmn2r-ps46;ENSMUSG00000090892|Vmn2r41;ENSMUSG00000091651|Vmn2r36;ENSMUSG00000090849|Vmn2r-ps36;ENSMUSG00000058685|Vmn2r51;ENSMUSG00000096180|Vmn2r49;ENSMUSG00000092575|Gm5583;ENSMUSG00000092611|Vmn2r-ps42;ENSMUSG00000070844|Vmn2r42;ENSMUSG00000092387|Gm7648;ENSMUSG00000096743|Vmn2r32;ENSMUSG00000070847|Vmn2r30;ENSMUSG00000094107|Vmn2r47;ENSMUSG00000096294|Gm10302;ENSMUSG00000096707|Vmn2r-ps44;ENSMUSG00000090482|Gm3675;ENSMUSG00000094736|Gm4073
ENSMUSG00000090935|Synj2bp|791ea12,ENSMUSG00000044697|Gm5479;ENSMUSG00000116007|Gm4116;ENSMUSG00000117928|Gm42068
ENSMUSG00000090949|Vmn2r77|2137d62,ENSMUSG00000092195|Vmn2r-ps87
ENSMUSG00000091045|Vmn2r55|74e4b71,ENSMUSG00000117238|AC139131.1;ENSMUSG00000096593|Vmn2r54
ENSMUSG00000091049|Gm1979|5660699,ENSMUSG00000106627|Gm21680
ENSMUSG00000091076|Vmn2r115|e6306d6,ENSMUSG00000091407|Vmn2r117;ENSMUSG00000091945|Vmn2r114
ENSMUSG00000091183|Gm5141|757e801,ENSMUSG00000114172|Gm36298;ENSMUSG00000072066|6720489N17Rik;ENSMUSG00000113450|Gm49359;ENSMUSG00000074867|Zfp808;ENSMUSG00000113626|Gm7240
ENSMUSG00000091255|Speer4e|98575cc,ENSMUSG00000091897|Gm17019;ENSMUSG00000091049|Gm1979;ENSMUSG00000106627|Gm21680;ENSMUSG00000105052|Gm21655;ENSMUSG00000073208|Speer4c;ENSMUSG00000096878|Gm21083;ENSMUSG00000106445|Gm21190;ENSMUSG00000072188|Gm10354;ENSMUSG00000090535|Gm8540;ENSMUSG00000048703|Speer4b;ENSMUSG00000059645|Gm7361;ENSMUSG00000067698|Gm10220;ENSMUSG00000051940|5031410I06Rik;ENSMUSG00000073117|Gm7347;ENSMUSG00000067700|Gm5862;ENSMUSG00000096045|Gm21698;ENSMUSG00000095550|Gm21671;ENSMUSG00000104824|Gm21663;ENSMUSG00000069720|4930572O03Rik;ENSMUSG00000070933|Speer4d;ENSMUSG00000099762|Gm21149;ENSMUSG00000033219|Gm9758;ENSMUSG00000073116|Gm10471;ENSMUSG00000073119|Speer4a;ENSMUSG00000067855|Speer3;ENSMUSG00000067848|4933402N22Rik;ENSMUSG00000094105|Gm8922;ENSMUSG00000091903|Gm6460;ENSMUSG00000094025|Gm8879;ENSMUSG00000095710|Gm8871;ENSMUSG00000091422|Gm6455;ENSMUSG00000069355|Gm5152;ENSMUSG00000091929|Gm8582;ENSMUSG00000107956|Speer9-ps1;ENSMUSG00000063163|Speer2;ENSMUSG00000091557|Gm8584
ENSMUSG00000091435|Vmn1r115|42be984,ENSMUSG00000094532|Gm4216;ENSMUSG00000093917|Gm8660;ENSMUSG00000096760|Gm4177;ENSMUSG00000093890|Vmn1r127;ENSMUSG00000093986|Vmn1r120;ENSMUSG00000095806|Gm5728;ENSMUSG00000062598|Vmn1r178;ENSMUSG00000092462|Vmn1r-ps83;ENSMUSG00000095358|Vmn1r165;ENSMUSG00000094931|Vmn1r160;ENSMUSG00000095931|Vmn1r159;ENSMUSG00000100654|Gm4207;ENSMUSG00000094700|Vmn1r158;ENSMUSG00000092547|Vmn1r-ps80;ENSMUSG00000094905|Vmn1r155;ENSMUSG00000095984|Gm4201;ENSMUSG00000094748|Gm8677;ENSMUSG00000093853|Vmn1r151;ENSMUSG00000096871|Gm10665;ENSMUSG00000095543|Vmn1r148;ENSMUSG00000094981|Gm8653;ENSMUSG00000096071|Vmn1r143;ENSMUSG00000095273|Vmn1r142;ENSMUSG00000096348|Gm10666;ENSMUSG00000096304|Gm16451;ENSMUSG00000095287|Vmn1r-ps78;ENSMUSG00000095962|Vmn1r137;ENSMUSG00000096741|Vmn1r-ps76;ENSMUSG00000094208|Vmn1r130;ENSMUSG00000095309|Vmn1r125;ENSMUSG00000094221|Vmn1r124;ENSMUSG00000094385|Vmn1r123;ENSMUSG00000094001|Vmn1r122;ENSMUSG00000094680|Vmn1r121;ENSMUSG00000095973|Vmn1r116;ENSMUSG00000094085|Vmn1r114;ENSMUSG00000092487|Vmn1r-ps71;ENSMUSG00000095275|Vmn1r107;ENSMUSG00000095837|Gm4141;ENSMUSG00000096761|Gm5726;ENSMUSG00000094762|Gm10670;ENSMUSG00000096386|Vmn1r100;ENSMUSG00000094298|Gm6164;ENSMUSG00000094735|Vmn1r95;ENSMUSG00000094011|Vmn1r94;ENSMUSG00000096164|Vmn1r93;ENSMUSG00000096152|Gm16442;ENSMUSG00000097425|Vmn1r181;ENSMUSG00000096073|Vmn1r166;ENSMUSG00000095081|Gm8693;ENSMUSG00000094149|Gm8453;ENSMUSG00000095163|Vmn1r138;ENSMUSG00000093941|Vmn1r131;ENSMUSG00000094589|Vmn1r118;ENSMUSG00000095768|Vmn1r111;ENSMUSG00000096663|Vmn1r103;ENSMUSG00000094757|Gm4498;ENSMUSG00000094934|Vmn1r163;ENSMUSG00000092297|Gm4214;ENSMUSG00000095383|Vmn1r152;ENSMUSG00000094542|Vmn1r149;ENSMUSG00000095816|Vmn1r-ps70;ENSMUSG00000095064|Vmn1r135;ENSMUSG00000096513|Gm4175;ENSMUSG00000095758|Vmn1r128;ENSMUSG00000096813|Vmn1r126;ENSMUSG00000094501|Vmn1r-ps73;ENSMUSG00000096737|Vmn1r117;ENSMUSG00000091638|Vmn1r113;ENSMUSG00000096903|Vmn1r104;ENSMUSG00000094545|Vmn1r101;ENSMUSG00000094160|Vmn1r-ps79;ENSMUSG00000094684|Gm16456;ENSMUSG00000092506|Vmn1r-ps77;ENSMUSG00000095185|Vmn1r-ps75;ENSMUSG00000095201|Vmn1r91
ENSMUSG00000091531|Olfr102|d799adc,ENSMUSG00000049618|Olfr103
ENSMUSG00000091537|Tma7|ebb70f5,ENSMUSG00000108608|Gm6916
ENSMUSG00000091539|Vmn1r238|b4d9b91,ENSMUSG00000106893|Vmn1r-ps7;ENSMUSG00000098947|V1rg10;ENSMUSG00000096735|Vmn1r79;ENSMUSG00000115466|Vmn1r3;ENSMUSG00000115072|Vmn1r2;ENSMUSG00000061602|Vmn1r78;ENSMUSG00000066804|Vmn1r83;ENSMUSG00000095430|Vmn1r72;ENSMUSG00000115267|Vmn1r76;ENSMUSG00000043308|Vmn1r75
ENSMUSG00000091541|Vmn1r9|dc543a6,ENSMUSG00000115181|Vmn1r10;ENSMUSG00000061208|Vmn1r8
ENSMUSG00000091625|Lsm5|80fab00,ENSMUSG00000086240|Gm7846
ENSMUSG00000091651|Vmn2r36|984a6c1,ENSMUSG00000093519|Gm20345;ENSMUSG00000092551|Gm20287;ENSMUSG00000090727|Gm3956;ENSMUSG00000092441|Vmn2r-ps46
ENSMUSG00000091652|Vmn1r57|4e7d977,ENSMUSG00000117744|Vmn1r59
ENSMUSG00000091670|Vmn2r105|8e0f1c8,ENSMUSG00000091259|Vmn2r110;ENSMUSG00000090572|Vmn2r109;ENSMUSG00000093426|Vmn2r-ps123;ENSMUSG00000091859|Vmn2r100;ENSMUSG00000096717|Vmn2r98;ENSMUSG00000091491|Vmn2r97;ENSMUSG00000116837|Vmn2r-ps115;ENSMUSG00000091206|Vmn2r91;ENSMUSG00000094396|Vmn2r124;ENSMUSG00000095961|Vmn2r102;ENSMUSG00000094892|Vmn2r101;ENSMUSG00000093776|Vmn2r-ps120;ENSMUSG00000093533|Vmn2r-ps119;ENSMUSG00000091679|Vmn2r96;ENSMUSG00000079698|Vmn2r93;ENSMUSG00000093531|Vmn2r-ps117;ENSMUSG00000090417|Vmn2r94;ENSMUSG00000091656|Vmn2r106;ENSMUSG00000091350|Vmn2r92;ENSMUSG00000091771|Vmn2r103;ENSMUSG00000091528|Vmn2r126;ENSMUSG00000090751|Vmn2r63;ENSMUSG00000091926|Vmn2r62;ENSMUSG00000092411|Gm5594;ENSMUSG00000092032|Vmn2r59
ENSMUSG00000091682|Tcrg-C3|bee6621,ENSMUSG00000076749|Tcrg-C1
ENSMUSG00000091736|Yy2|c6e5c2e,ENSMUSG00000046873|Mbtps2
ENSMUSG00000091771|Vmn2r103|1bebcc1,ENSMUSG00000093592|Vmn2r-ps122;ENSMUSG00000095961|Vmn2r102;ENSMUSG00000094892|Vmn2r101;ENSMUSG00000093711|Vmn2r-ps125;ENSMUSG00000090315|Vmn2r104;ENSMUSG00000090304|Vmn2r99;ENSMUSG00000093776|Vmn2r-ps120;ENSMUSG00000091491|Vmn2r97;ENSMUSG00000093531|Vmn2r-ps117;ENSMUSG00000116837|Vmn2r-ps115;ENSMUSG00000091350|Vmn2r92;ENSMUSG00000091206|Vmn2r91;ENSMUSG00000094396|Vmn2r124;ENSMUSG00000093533|Vmn2r-ps119
ENSMUSG00000091827|Speer4f2|b0deb7f,ENSMUSG00000058643|Speer4f1
ENSMUSG00000091859|Vmn2r100|2f86197,ENSMUSG00000029776|Hibadh
ENSMUSG00000091867|Cyp2a22|b53261b,ENSMUSG00000060407|Cyp2a12
ENSMUSG00000091888|Vmn2r80|bbddf15,ENSMUSG00000091468|Vmn2r82;ENSMUSG00000055515|Vmn2r81
ENSMUSG00000091897|Gm17019|d40dcd5,ENSMUSG00000033219|Gm9758;ENSMUSG00000073208|Speer4c;ENSMUSG00000091358|Speer5-ps1;ENSMUSG00000070933|Speer4d;ENSMUSG00000106779|Gm8579;ENSMUSG00000115013|Gm49231;ENSMUSG00000091834|Gm17177;ENSMUSG00000106627|Gm21680;ENSMUSG00000105052|Gm21655
ENSMUSG00000091926|Vmn2r62|63ffa41,ENSMUSG00000091528|Vmn2r126
ENSMUSG00000091930|Vmn2r52|5a66018,ENSMUSG00000066820|Vmn2r28;ENSMUSG00000096658|Vmn2r39;ENSMUSG00000053720|Vmn2r43
ENSMUSG00000092111|Vmn2r113|3006905,ENSMUSG00000096429|Vmn2r-ps131;ENSMUSG00000090355|Vmn2r-ps128
ENSMUSG00000092162|Vmn2r86|eabf761,ENSMUSG00000026158|Ogfrl1
ENSMUSG00000092167|Gm3696|89977d5,ENSMUSG00000093979|Gm2237;ENSMUSG00000063277|Gm10128;ENSMUSG00000091617|Gm3752;ENSMUSG00000091472|Gm3739;ENSMUSG00000093985|Gm10406;ENSMUSG00000091754|Gm3636;ENSMUSG00000093898|Gm3629;ENSMUSG00000096904|Gm3591;ENSMUSG00000094634|Gm3468;ENSMUSG00000090707|Gm8237;ENSMUSG00000096629|Gm3383;ENSMUSG00000094825|Gm3194;ENSMUSG00000094132|Gm3264;ENSMUSG00000090872|Gm3239;ENSMUSG00000079386|Gm3173;ENSMUSG00000079388|2610042L04Rik;ENSMUSG00000091563|Gm8108;ENSMUSG00000096775|Gm5796;ENSMUSG00000096793|Gm3002;ENSMUSG00000079402|Gm3020;ENSMUSG00000095195|Gm3005;ENSMUSG00000096488|Gm10409;ENSMUSG00000096574|Gm2956;ENSMUSG00000071613|Gm10340;ENSMUSG00000095295|Gm3488;ENSMUSG00000095912|Gm3317;ENSMUSG00000079391|Gm2974;ENSMUSG00000072731|Gm3715;ENSMUSG00000090363|Gm3512;ENSMUSG00000090691|Gm3667;ENSMUSG00000079396|Gm3411;ENSMUSG00000091568|Gm8206;ENSMUSG00000091275|Gm3248;ENSMUSG00000095681|Gm8281;ENSMUSG00000079383|Gm3298;ENSMUSG00000094628|Gm3252;ENSMUSG00000079410|Gm2897;ENSMUSG00000079364|Gm3558;ENSMUSG00000090404|Gm8362;ENSMUSG00000094370|Gm3373;ENSMUSG00000096003|Gm3500;ENSMUSG00000091418|Gm3164;ENSMUSG00000095024|Gm5458;ENSMUSG00000094706|Gm10338;ENSMUSG00000091325|Gm3760;ENSMUSG00000091676|Gm8374;ENSMUSG00000072726|Gm5797;ENSMUSG00000096183|Gm3727;ENSMUSG00000095015|Gm16434;ENSMUSG00000096869|Gm6676;ENSMUSG00000094021|Gm3685;ENSMUSG00000096685|Gm3642;ENSMUSG00000096839|Gm3460;ENSMUSG00000090627|Gm8356;ENSMUSG00000095360|Gm3594;ENSMUSG00000072738|Gm16440;ENSMUSG00000094811|Gm21103;ENSMUSG00000094460|Gm21560;ENSMUSG00000079371|Gm3476;ENSMUSG00000091882|Gm6337;ENSMUSG00000090643|Gm3453;ENSMUSG00000079379|Gm3242;ENSMUSG00000090512|Gm3424;ENSMUSG00000096470|Gm9603;ENSMUSG00000091595|Gm3344;ENSMUSG00000094578|Gm3187;ENSMUSG00000095797|Gm8246;ENSMUSG00000096023|Gm3542;ENSMUSG00000094929|Gm3526;ENSMUSG00000079378|Gm8279;ENSMUSG00000096197|4930555G01Rik;ENSMUSG00000090827|Gm8297;ENSMUSG00000091185|Gm3278;ENSMUSG00000091494|Gm3269;ENSMUSG00000090539|Gm9602;ENSMUSG00000091700|Gm7876;ENSMUSG00000094258|Gm8159;ENSMUSG00000090472|Gm3047;ENSMUSG00000091148|Gm3182;ENSMUSG00000079389|Gm3149;ENSMUSG00000091114|Gm3138;ENSMUSG00000090764|Gm3127;ENSMUSG00000091022|Gm3115;ENSMUSG00000095686|Gm3099;ENSMUSG00000096901|Gm3029;ENSMUSG00000093887|Gm3033;ENSMUSG00000090364|Gm3043;ENSMUSG00000095368|Gm3012;ENSMUSG00000072739|Gm10408;ENSMUSG00000095533|Gm10413;ENSMUSG00000096039|D830030K20Rik;ENSMUSG00000079409|Gm5795;ENSMUSG00000090487|Gm2888;ENSMUSG00000091400|Gm6356;ENSMUSG00000095056|Gm3159
ENSMUSG00000092225|Gm2381|e5892ad,ENSMUSG00000064194|Zfp936;ENSMUSG00000069727|Zfp975;ENSMUSG00000074158|Zfp976;ENSMUSG00000092335|Zfp977
ENSMUSG00000092413|Olfr115|8d936a0,ENSMUSG00000062629|Olfr114;ENSMUSG00000092292|Olfr113
ENSMUSG00000093376|Vmn1r23|d1ebd68,ENSMUSG00000115091|Vmn1r22
ENSMUSG00000093696|Vmn1r7|62b4c8b,ENSMUSG00000115467|Vmn1r37;ENSMUSG00000115482|Vmn1r36;ENSMUSG00000093504|Vmn1r-ps24;ENSMUSG00000060699|Vmn1r35;ENSMUSG00000091012|Vmn1r34;ENSMUSG00000062905|Vmn1r32;ENSMUSG00000091382|Vmn1r18;ENSMUSG00000115792|Vmn1r16;ENSMUSG00000115705|Vmn1r28;ENSMUSG00000064259|Vmn1r13
ENSMUSG00000093755|Vmn1r39|2ee52e6,ENSMUSG00000093504|Vmn1r-ps24
ENSMUSG00000093804|Olfr1303|3bd9191,ENSMUSG00000083059|Olfr268-ps1
ENSMUSG00000093805|Gal3st2b|04e92f6,ENSMUSG00000073608|Gal3st2c;ENSMUSG00000094651|Gal3st2
ENSMUSG00000093820|Vmn2r21|a85e567,ENSMUSG00000095486|Vmn2r22
ENSMUSG00000093890|Vmn1r127|ae8ca23,ENSMUSG00000096304|Gm16451;ENSMUSG00000096152|Gm16442;ENSMUSG00000094700|Vmn1r158;ENSMUSG00000094542|Vmn1r149;ENSMUSG00000093871|Gm4187;ENSMUSG00000094010|Vmn1r119;ENSMUSG00000094545|Vmn1r101;ENSMUSG00000095745|Gm4133;ENSMUSG00000096601|Gm8720;ENSMUSG00000092547|Vmn1r-ps80;ENSMUSG00000094748|Gm8677;ENSMUSG00000094981|Gm8653;ENSMUSG00000095287|Vmn1r-ps78;ENSMUSG00000095191|Gm5725;ENSMUSG00000096741|Vmn1r-ps76;ENSMUSG00000094879|Vmn1r129;ENSMUSG00000096737|Vmn1r117;ENSMUSG00000091638|Vmn1r113;ENSMUSG00000092487|Vmn1r-ps71;ENSMUSG00000096761|Gm5726;ENSMUSG00000094298|Gm6164
