probe_id,off_target_genes
ENSG00000215114|UBXN2B|d0bd8b3,ENSG00000236018|AC004898.1
ENSG00000215126|CBWD6|041c57b,ENSG00000196873|CBWD3;ENSG00000147996|CBWD5;ENSG00000204778|CBWD4P;ENSG00000172785|CBWD1;ENSG00000136682|CBWD2
ENSG00000215174|NLRP2B|be83465,ENSG00000253548|PYDC2
ENSG00000215186|GOLGA6B|fc820f1,ENSG00000140478|GOLGA6D;ENSG00000167195|GOLGA6C;ENSG00000159289|GOLGA6A;ENSG00000260776|AC104758.3;ENSG00000187812|AC019294.1;ENSG00000260144|AC100827.2;ENSG00000269332|GOLGA2P9
ENSG00000215252|GOLGA8B|3fd2cf2,ENSG00000175265|GOLGA8A;ENSG00000260776|AC104758.3;ENSG00000140478|GOLGA6D;ENSG00000159289|GOLGA6A;ENSG00000261739|GOLGA8S;ENSG00000277561|GOLGA8IP;ENSG00000232653|GOLGA8N;ENSG00000206127|GOLGA8O
ENSG00000215343|ZNF705D|2624769,ENSG00000215339|ZNF705CP;ENSG00000215356|ZNF705B
ENSG00000215454|KRTAP10-4|0af2714,ENSG00000221837|KRTAP10-9;ENSG00000243489|KRTAP10-11;ENSG00000188155|KRTAP10-6;ENSG00000215455|KRTAP10-1;ENSG00000241123|KRTAP10-5;ENSG00000212935|KRTAP10-3
ENSG00000215454|KRTAP10-4|d6b4bc3,ENSG00000243489|KRTAP10-11;ENSG00000221859|KRTAP10-10;ENSG00000272804|KRTAP10-7;ENSG00000188155|KRTAP10-6;ENSG00000212935|KRTAP10-3;ENSG00000205445|KRTAP10-2;ENSG00000215455|KRTAP10-1;ENSG00000189169|KRTAP10-12;ENSG00000241123|KRTAP10-5;ENSG00000221837|KRTAP10-9;ENSG00000187766|KRTAP10-8;ENSG00000236382|KRTAP10-13P
ENSG00000215695|RSC1A1|d502d7e,ENSG00000197312|DDI2
ENSG00000215784|FAM72D|35352e0,ENSG00000196550|FAM72A;ENSG00000263513|FAM72C;ENSG00000188610|FAM72B
ENSG00000215817|ZC3H11B|800938e,ENSG00000214558|AL365217.1;ENSG00000058673|ZC3H11A;ENSG00000257315|ZBED6
ENSG00000218305|CDC14C|8805492,ENSG00000225705|AC004899.1;ENSG00000081377|CDC14B
ENSG00000219073|CELA3B|7db48d6,ENSG00000142789|CELA3A
ENSG00000221837|KRTAP10-9|28f1b70,ENSG00000243489|KRTAP10-11;ENSG00000212935|KRTAP10-3
ENSG00000221859|KRTAP10-10|a098246,ENSG00000272804|KRTAP10-7;ENSG00000189169|KRTAP10-12;ENSG00000241123|KRTAP10-5;ENSG00000187766|KRTAP10-8
ENSG00000221867|MAGEA3|8c928d5,ENSG00000197172|MAGEA6
ENSG00000221970|OR2A1|275a9be,ENSG00000212807|OR2A42;ENSG00000228960|OR2A9P;ENSG00000170356|OR2A20P
ENSG00000222036|POTEM|0594811,ENSG00000198062|POTEH;ENSG00000187537|POTEG;ENSG00000204434|POTEKP;ENSG00000222038|POTEJ;ENSG00000196834|POTEI;ENSG00000196604|POTEF
ENSG00000222038|POTEJ|a99c3cf,ENSG00000196834|POTEI;ENSG00000188219|POTEE;ENSG00000196604|POTEF;ENSG00000178631|ACTG1P1;ENSG00000204434|POTEKP;ENSG00000184188|AC026410.1;ENSG00000213857|AL080243.1;ENSG00000241547|ACTG1P20;ENSG00000233125|ACTBP12;ENSG00000229465|ACTG1P11;ENSG00000229129|ACTG1P2;ENSG00000229145|ACTBP1;ENSG00000241838|AP000529.1;ENSG00000222036|POTEM;ENSG00000143632|ACTA1;ENSG00000229001|ACTBP14;ENSG00000230581|ACTG1P14;ENSG00000260298|ACTG1P16;ENSG00000236085|ACTG1P4;ENSG00000240038|AMY2B;ENSG00000231340|ACTG1P10
ENSG00000223443|USP17L2|dc30fb6,ENSG00000225327|USP17L3;ENSG00000230549|USP17L1;ENSG00000231396|USP17L10;ENSG00000255556|AC087203.2;ENSG00000250745|USP17L20;ENSG00000250844|USP17L18;ENSG00000223569|USP17L15;ENSG00000233136|USP17L11;ENSG00000228856|USP17L30;ENSG00000251694|USP17L9P;ENSG00000231637|USP17L29;ENSG00000231051|USP17L28;ENSG00000235780|USP17L27;ENSG00000227140|USP17L5;ENSG00000229579|USP17L26;ENSG00000230430|USP17L25;ENSG00000232264|USP17L24;ENSG00000248933|USP17L22;ENSG00000249811|USP17L21;ENSG00000248920|USP17L19;ENSG00000249104|USP17L17;ENSG00000250231|USP17L16P;ENSG00000232399|USP17L13;ENSG00000227551|USP17L12;ENSG00000249482|USP17L14P
ENSG00000223510|CDRT15|f660fc4,ENSG00000141028|CDRT15P1;ENSG00000214819|CDRT15L2;ENSG00000227255|CDRT15P2;ENSG00000239792|C2orf27AP2;ENSG00000251345|AC093826.1;ENSG00000278667|AC244250.3
ENSG00000223569|USP17L15|60a8d31,ENSG00000205946|USP17L6P;ENSG00000228856|USP17L30;ENSG00000251694|USP17L9P;ENSG00000231637|USP17L29;ENSG00000231051|USP17L28;ENSG00000235780|USP17L27;ENSG00000227140|USP17L5;ENSG00000229579|USP17L26;ENSG00000230430|USP17L25;ENSG00000232264|USP17L24;ENSG00000248933|USP17L22;ENSG00000249811|USP17L21;ENSG00000250745|USP17L20;ENSG00000248920|USP17L19;ENSG00000250844|USP17L18;ENSG00000250231|USP17L16P;ENSG00000249482|USP17L14P;ENSG00000227551|USP17L12;ENSG00000233136|USP17L11;ENSG00000255556|AC087203.2;ENSG00000249104|USP17L17;ENSG00000232399|USP17L13;ENSG00000231396|USP17L10
ENSG00000223572|CKMT1A|6ee8acf,ENSG00000237289|CKMT1B
ENSG00000223609|HBD|9fceae0,ENSG00000244734|HBB
ENSG00000223802|CERS1|82854e4,ENSG00000130283|GDF1
ENSG00000223953|C1QTNF5|59096fb,ENSG00000235718|MFRP
ENSG00000224107|ETDB|da10556,ENSG00000238210|ETDA;ENSG00000229015|AL450472.1
ENSG00000224389|C4B|e62bfb2,ENSG00000244731|C4A
ENSG00000224659|GAGE12J|00b5dd5,ENSG00000189064|GAGE2A;ENSG00000224902|GAGE12H;ENSG00000215269|GAGE12G;ENSG00000236362|GAGE12F;ENSG00000216649|GAGE12E;ENSG00000227488|GAGE12D;ENSG00000237671|GAGE12C;ENSG00000274274|GAGE13;ENSG00000215274|GAGE10;ENSG00000205777|GAGE1
ENSG00000224902|GAGE12H|f3aa318,ENSG00000205777|GAGE1;ENSG00000215269|GAGE12G;ENSG00000236362|GAGE12F;ENSG00000216649|GAGE12E;ENSG00000227488|GAGE12D;ENSG00000237671|GAGE12C;ENSG00000275113|GAGE2E
ENSG00000225110|PNMA6F|67d6ac9,ENSG00000214897|PNMA6E
ENSG00000225327|USP17L3|8008099,ENSG00000236125|USP17L4;ENSG00000230549|USP17L1;ENSG00000223443|USP17L2;ENSG00000237038|USP17L8;ENSG00000235778|AC130360.1;ENSG00000205946|USP17L6P;ENSG00000228856|USP17L30;ENSG00000251694|USP17L9P;ENSG00000231637|USP17L29;ENSG00000231051|USP17L28;ENSG00000235780|USP17L27;ENSG00000227140|USP17L5;ENSG00000229579|USP17L26;ENSG00000230430|USP17L25;ENSG00000232264|USP17L24;ENSG00000250913|USP17L23;ENSG00000248933|USP17L22;ENSG00000249811|USP17L21;ENSG00000250745|USP17L20;ENSG00000248920|USP17L19;ENSG00000250844|USP17L18;ENSG00000249104|USP17L17;ENSG00000250231|USP17L16P;ENSG00000223569|USP17L15;ENSG00000249482|USP17L14P;ENSG00000232399|USP17L13;ENSG00000227551|USP17L12;ENSG00000233136|USP17L11;ENSG00000231396|USP17L10;ENSG00000254923|AC130366.1;ENSG00000255211|AC130365.1;ENSG00000255556|AC087203.2;ENSG00000254423|AC087203.1
ENSG00000225805|DEFB131B|878623e,ENSG00000186146|DEFB131A
ENSG00000225899|FRG2B|d77dc15,ENSG00000172969|FRG2C;ENSG00000205097|FRG2;ENSG00000282842|FRG2EP;ENSG00000232783|FRG2FP;ENSG00000260846|FRG2HP
ENSG00000225932|CTAGE4|19a8f11,ENSG00000236761|CTAGE9;ENSG00000230711|CTAGE13P;ENSG00000244693|CTAGE8;ENSG00000271321|CTAGE6;ENSG00000271079|CTAGE15;ENSG00000214249|CTAGE11P;ENSG00000214335|CTAGE16P;ENSG00000232872|CTAGE3P;ENSG00000181358|CTAGE10P;ENSG00000214211|CTAGE14P
ENSG00000225950|NTF4|6493a59,ENSG00000267099|NTF6G;ENSG00000267019|NTF6A;ENSG00000267685|NTF6B
ENSG00000226023|CT47A6|7c6d7e2,ENSG00000236371|CT47A1;ENSG00000242362|CT47A2;ENSG00000236126|CT47A3;ENSG00000230594|CT47A4;ENSG00000237957|CT47A5;ENSG00000228517|CT47A7;ENSG00000230347|CT47A8;ENSG00000226600|CT47A9;ENSG00000224089|CT47A10;ENSG00000226929|CT47A11;ENSG00000226685|CT47A12;ENSG00000277535|AL772284.2
ENSG00000226430|USP17L7|3633db7,ENSG00000255556|AC087203.2;ENSG00000254423|AC087203.1;ENSG00000223443|USP17L2;ENSG00000237038|USP17L8;ENSG00000255211|AC130365.1;ENSG00000235778|AC130360.1;ENSG00000250913|USP17L23;ENSG00000248933|USP17L22;ENSG00000250745|USP17L20;ENSG00000250844|USP17L18;ENSG00000249104|USP17L17;ENSG00000250231|USP17L16P;ENSG00000223569|USP17L15;ENSG00000233136|USP17L11;ENSG00000231396|USP17L10;ENSG00000205946|USP17L6P;ENSG00000228856|USP17L30;ENSG00000251694|USP17L9P;ENSG00000231637|USP17L29;ENSG00000231051|USP17L28;ENSG00000235780|USP17L27;ENSG00000227140|USP17L5;ENSG00000229579|USP17L26;ENSG00000230430|USP17L25;ENSG00000232264|USP17L24
ENSG00000226650|KIF4B|b0ad3b6,ENSG00000090889|KIF4A
ENSG00000226784|PGAM4|c638507,ENSG00000255200|PGAM1P8;ENSG00000171314|PGAM1
ENSG00000226941|RBMY1J|021f7b5,ENSG00000243040|RBMY2FP;ENSG00000169800|RBMY1F;ENSG00000242389|RBMY1E;ENSG00000244395|RBMY1D;ENSG00000234414|RBMY1A1;ENSG00000242875|RBMY1B
ENSG00000227124|ZNF717|9dc7e71,ENSG00000288262|CT867976.1
ENSG00000227140|USP17L5|4f1533f,ENSG00000223443|USP17L2;ENSG00000225327|USP17L3;ENSG00000237038|USP17L8;ENSG00000236125|USP17L4;ENSG00000230549|USP17L1;ENSG00000205946|USP17L6P;ENSG00000228856|USP17L30;ENSG00000251694|USP17L9P;ENSG00000231637|USP17L29;ENSG00000231051|USP17L28;ENSG00000235780|USP17L27;ENSG00000229579|USP17L26;ENSG00000230430|USP17L25;ENSG00000232264|USP17L24;ENSG00000248933|USP17L22;ENSG00000249811|USP17L21;ENSG00000250745|USP17L20;ENSG00000248920|USP17L19;ENSG00000250844|USP17L18;ENSG00000249104|USP17L17;ENSG00000250231|USP17L16P;ENSG00000223569|USP17L15;ENSG00000249482|USP17L14P;ENSG00000232399|USP17L13;ENSG00000227551|USP17L12;ENSG00000233136|USP17L11;ENSG00000231396|USP17L10;ENSG00000255556|AC087203.2;ENSG00000226430|USP17L7;ENSG00000254923|AC130366.1;ENSG00000255211|AC130365.1;ENSG00000235778|AC130360.1
ENSG00000228049|POLR2J2|9b74b03,ENSG00000285437|POLR2J3;ENSG00000005075|POLR2J;ENSG00000272655|POLR2J4
ENSG00000228325|IGKV3D-7|1ce0798,ENSG00000233999|IGKV3OR2-268;ENSG00000211632|IGKV3D-11;ENSG00000211625|IGKV3D-20;ENSG00000239951|IGKV3-20;ENSG00000241351|IGKV3-11;ENSG00000224041|IGKV3D-15;ENSG00000244437|IGKV3-15;ENSG00000243063|IGKV3-7
ENSG00000228570|NUTM2E|fc54d97,ENSG00000214562|NUTM2D;ENSG00000184923|NUTM2A;ENSG00000188199|NUTM2B;ENSG00000188152|NUTM2G;ENSG00000130950|NUTM2F
ENSG00000228927|TSPY3|0895175,ENSG00000236424|TSPY10;ENSG00000270073|TSPY6P;ENSG00000238074|TSPY9P;ENSG00000258992|TSPY1;ENSG00000188656|TSPY7P;ENSG00000233803|TSPY4;ENSG00000168757|TSPY2;ENSG00000229549|TSPY8
ENSG00000229183|PGA4|98aad75,ENSG00000229859|PGA3
ENSG00000229292|RFPL4AL1|fa9e794,ENSG00000223638|RFPL4A;ENSG00000255238|RFPL4AP1
ENSG00000229544|NKX1-2|384a5eb,ENSG00000235608|NKX1-1
ENSG00000229549|TSPY8|9bea54f,ENSG00000236424|TSPY10;ENSG00000270073|TSPY6P;ENSG00000238074|TSPY9P;ENSG00000258992|TSPY1;ENSG00000228927|TSPY3;ENSG00000188656|TSPY7P;ENSG00000233803|TSPY4;ENSG00000238235|TSPY11P;ENSG00000168757|TSPY2;ENSG00000187657|TSPY13P
ENSG00000229571|PRAMEF25|b64a04d,ENSG00000280267|PRAMEF26;ENSG00000274764|PRAMEF27
ENSG00000229859|PGA3|a153bed,ENSG00000229183|PGA4
ENSG00000229894|GK3P|9bf990d,ENSG00000249244|AC110373.1
ENSG00000229937|PRPS1L1|ba68e79,ENSG00000147224|PRPS1
ENSG00000229972|IQCF3|0e47154,ENSG00000285749|AC097636.2
ENSG00000230358|SPDYE21P|91359ff,ENSG00000183318|SPDYE4
ENSG00000230453|ANKRD18B|8f1b0cf,ENSG00000159712|ANKRD18CP
ENSG00000230522|MBD3L2|ed26cfc,ENSG00000237247|MBD3L5;ENSG00000182315|MBD3L3;ENSG00000205718|MBD3L4
ENSG00000230549|USP17L1|fd85d73,ENSG00000255211|AC130365.1;ENSG00000235778|AC130360.1;ENSG00000255556|AC087203.2;ENSG00000226430|USP17L7;ENSG00000254923|AC130366.1;ENSG00000223443|USP17L2;ENSG00000225327|USP17L3;ENSG00000237038|USP17L8;ENSG00000236125|USP17L4;ENSG00000205946|USP17L6P;ENSG00000228856|USP17L30;ENSG00000251694|USP17L9P;ENSG00000231637|USP17L29;ENSG00000231051|USP17L28;ENSG00000235780|USP17L27;ENSG00000227140|USP17L5;ENSG00000229579|USP17L26;ENSG00000230430|USP17L25;ENSG00000232264|USP17L24;ENSG00000249104|USP17L17;ENSG00000250231|USP17L16P
ENSG00000230667|SETSIP|347c9ac,ENSG00000119335|SET;ENSG00000237211|SETP4;ENSG00000240489|SETP14;ENSG00000213701|SETP22;ENSG00000214244|SETP21;ENSG00000258863|SETP1;ENSG00000225094|SETP20;ENSG00000241319|SETP6
ENSG00000231192|OR5H1|bea8c4d,ENSG00000233412|OR5H15;ENSG00000232535|OR5H8
ENSG00000231767|AL136454.1|5420594,ENSG00000218208|RPS27AP11;ENSG00000242692|RPS27AP1
ENSG00000231887|PRH1|b738a2e,ENSG00000134551|PRH2
ENSG00000231924|PSG1|961edd1,ENSG00000242221|PSG2;ENSG00000243130|PSG11
ENSG00000231989|PPP1R2B|cadf5f4,ENSG00000234515|PPP1R2P1;ENSG00000184203|PPP1R2;ENSG00000234008|PPP1R2P2;ENSG00000213232|PPP1R2P10
ENSG00000232112|TMA7|5f2b830,ENSG00000253683|AC027309.2;ENSG00000235912|AL031729.1;ENSG00000230953|AC099677.1;ENSG00000236574|AC092634.5;ENSG00000282879|AC095038.3;ENSG00000254328|AC008429.4
ENSG00000232119|MCTS1|a8bd43e,ENSG00000101294|HM13;ENSG00000101898|MCTS2P
ENSG00000232382|OR5K1|b837051,ENSG00000231861|OR5K2
ENSG00000232399|USP17L13|0c25e90,ENSG00000249482|USP17L14P;ENSG00000226430|USP17L7;ENSG00000237038|USP17L8;ENSG00000205946|USP17L6P;ENSG00000228856|USP17L30;ENSG00000251694|USP17L9P;ENSG00000231637|USP17L29;ENSG00000231051|USP17L28;ENSG00000235780|USP17L27;ENSG00000227140|USP17L5;ENSG00000229579|USP17L26;ENSG00000230430|USP17L25;ENSG00000232264|USP17L24;ENSG00000250913|USP17L23;ENSG00000248933|USP17L22;ENSG00000249811|USP17L21;ENSG00000250745|USP17L20;ENSG00000248920|USP17L19;ENSG00000250844|USP17L18;ENSG00000249104|USP17L17;ENSG00000223569|USP17L15;ENSG00000227551|USP17L12;ENSG00000233136|USP17L11;ENSG00000250231|USP17L16P;ENSG00000231396|USP17L10;ENSG00000254423|AC087203.1;ENSG00000223443|USP17L2;ENSG00000225327|USP17L3;ENSG00000236125|USP17L4;ENSG00000230549|USP17L1
ENSG00000232423|PRAMEF6|520835a,ENSG00000270601|PRAMEF5
ENSG00000232653|GOLGA8N|0d5fca0,ENSG00000206127|GOLGA8O;ENSG00000261739|GOLGA8S;ENSG00000277561|GOLGA8IP
ENSG00000233024|NPIPA9|293c803,ENSG00000254681|PKD1P5;ENSG00000183889|AC138969.1;ENSG00000244257|PKD1P1;ENSG00000205746|AC126755.1;ENSG00000214940|NPIPA8;ENSG00000227827|AC138969.2;ENSG00000250251|PKD1P6;ENSG00000183426|NPIPA1;ENSG00000183458|AC138932.1;ENSG00000008710|PKD1
ENSG00000233087|RAB6D|a96340e,ENSG00000222014|RAB6C;ENSG00000175582|RAB6A
ENSG00000233232|NPIPB7|8af6c07,ENSG00000196993|NPIPB9;ENSG00000255524|NPIPB8;ENSG00000226232|NPIPB14P;ENSG00000196696|AC009022.1;ENSG00000198064|NPIPB13;ENSG00000169203|NPIPB12;ENSG00000254206|NPIPB11;ENSG00000196796|NPIPB10P;ENSG00000243716|NPIPB5;ENSG00000185864|NPIPB4;ENSG00000169246|NPIPB3;ENSG00000254852|NPIPA2;ENSG00000224712|NPIPA3;ENSG00000234719|NPIPB2;ENSG00000257513|NPIPB1P;ENSG00000196436|NPIPB15;ENSG00000198156|NPIPB6;ENSG00000233024|NPIPA9;ENSG00000214940|NPIPA8;ENSG00000214967|NPIPA7;ENSG00000183889|AC138969.1;ENSG00000183793|NPIPA5;ENSG00000188599|NPIPP1;ENSG00000183426|NPIPA1
ENSG00000233816|IFNA13|8fd9c8c,ENSG00000197919|IFNA1
ENSG00000233999|IGKV3OR2-268|13c8ca5,ENSG00000228325|IGKV3D-7;ENSG00000211632|IGKV3D-11;ENSG00000211625|IGKV3D-20;ENSG00000239951|IGKV3-20;ENSG00000241351|IGKV3-11;ENSG00000224041|IGKV3D-15;ENSG00000244437|IGKV3-15;ENSG00000243063|IGKV3-7
ENSG00000234414|RBMY1A1|e7ae74d,ENSG00000242389|RBMY1E;ENSG00000244395|RBMY1D;ENSG00000242875|RBMY1B;ENSG00000226941|RBMY1J;ENSG00000169800|RBMY1F;ENSG00000169811|RBMY1HP;ENSG00000236718|RBMY2QP;ENSG00000231436|RBMY3AP;ENSG00000197038|RBMY1A3P;ENSG00000173357|AC007967.1;ENSG00000243040|RBMY2FP;ENSG00000215507|RBMY2DP;ENSG00000215540|RBMY2CP;ENSG00000224657|RBMY2BP;ENSG00000226092|RBMY2AP;ENSG00000229208|RBMY2NP;ENSG00000232617|AC017019.1;ENSG00000235895|AC010154.1;ENSG00000223744|RBMY2GP
ENSG00000234745|HLA-B|b5c8f6e,ENSG00000235290|HLA-W;ENSG00000204622|HLA-J
ENSG00000234829|IFNA17|9563e56,ENSG00000186803|IFNA10;ENSG00000214042|IFNA7;ENSG00000236637|IFNA4;ENSG00000228083|IFNA14;ENSG00000120235|IFNA6;ENSG00000147873|IFNA5;ENSG00000147885|IFNA16;ENSG00000137080|IFNA21;ENSG00000188379|IFNA2
ENSG00000235376|RPEL1|f9ffd45,ENSG00000197713|RPE
ENSG00000235961|PNMA6A|bb1858c,ENSG00000214897|PNMA6E;ENSG00000225110|PNMA6F;ENSG00000183837|PNMA3
ENSG00000236032|OR5H14|c38f6ff,ENSG00000249975|OR5H3P;ENSG00000249321|OR5H5P;ENSG00000187900|OR5H7P
ENSG00000236125|USP17L4|9d9646c,ENSG00000223443|USP17L2;ENSG00000225327|USP17L3;ENSG00000237038|USP17L8;ENSG00000226430|USP17L7;ENSG00000230549|USP17L1;ENSG00000205946|USP17L6P;ENSG00000228856|USP17L30;ENSG00000251694|USP17L9P;ENSG00000231637|USP17L29;ENSG00000231051|USP17L28;ENSG00000235780|USP17L27;ENSG00000227140|USP17L5;ENSG00000229579|USP17L26;ENSG00000230430|USP17L25;ENSG00000232264|USP17L24;ENSG00000248933|USP17L22;ENSG00000249811|USP17L21;ENSG00000250745|USP17L20;ENSG00000248920|USP17L19;ENSG00000250844|USP17L18;ENSG00000249104|USP17L17;ENSG00000223569|USP17L15;ENSG00000249482|USP17L14P;ENSG00000232399|USP17L13;ENSG00000227551|USP17L12;ENSG00000233136|USP17L11;ENSG00000250231|USP17L16P;ENSG00000255556|AC087203.2;ENSG00000255211|AC130365.1;ENSG00000235778|AC130360.1;ENSG00000231396|USP17L10
ENSG00000236334|PPIAL4G|ac00e02,ENSG00000263464|PPIAL4C;ENSG00000270339|PPIAL4H;ENSG00000263353|PPIAL4A;ENSG00000213956|AC112187.1;ENSG00000256374|PPIAL4D;ENSG00000279782|PPIAL4F;ENSG00000271567|PPIAL4E;ENSG00000236259|PPIAP64
ENSG00000236396|SLC35G4|db609d0,ENSG00000267773|AP001120.3;ENSG00000177710|SLC35G5;ENSG00000259224|SLC35G6;ENSG00000164729|SLC35G3
ENSG00000236424|TSPY10|6b168e4,ENSG00000258992|TSPY1;ENSG00000228927|TSPY3;ENSG00000188656|TSPY7P;ENSG00000229549|TSPY8;ENSG00000233803|TSPY4;ENSG00000168757|TSPY2
ENSG00000236637|IFNA4|cb5dd2b,ENSG00000147873|IFNA5;ENSG00000186803|IFNA10;ENSG00000214042|IFNA7;ENSG00000137080|IFNA21;ENSG00000197919|IFNA1;ENSG00000233816|IFNA13;ENSG00000120235|IFNA6;ENSG00000234829|IFNA17;ENSG00000228083|IFNA14;ENSG00000147885|IFNA16
ENSG00000236761|CTAGE9|17d18bd,ENSG00000244693|CTAGE8;ENSG00000225932|CTAGE4;ENSG00000271321|CTAGE6;ENSG00000271079|CTAGE15;ENSG00000214211|CTAGE14P;ENSG00000215441|CTAGE12P;ENSG00000150527|MIA2;ENSG00000181358|CTAGE10P;ENSG00000214335|CTAGE16P;ENSG00000233122|CTAGE7P
ENSG00000237038|USP17L8|7cf0c8a,ENSG00000255556|AC087203.2;ENSG00000254423|AC087203.1;ENSG00000223443|USP17L2;ENSG00000225327|USP17L3;ENSG00000255211|AC130365.1;ENSG00000235778|AC130360.1;ENSG00000236125|USP17L4;ENSG00000230549|USP17L1;ENSG00000250231|USP17L16P;ENSG00000231396|USP17L10;ENSG00000254923|AC130366.1;ENSG00000205946|USP17L6P;ENSG00000228856|USP17L30;ENSG00000251694|USP17L9P;ENSG00000231637|USP17L29;ENSG00000231051|USP17L28;ENSG00000235780|USP17L27;ENSG00000227140|USP17L5;ENSG00000229579|USP17L26;ENSG00000230430|USP17L25;ENSG00000232264|USP17L24;ENSG00000250913|USP17L23;ENSG00000248933|USP17L22;ENSG00000249811|USP17L21;ENSG00000250745|USP17L20;ENSG00000248920|USP17L19;ENSG00000250844|USP17L18;ENSG00000249104|USP17L17;ENSG00000223569|USP17L15;ENSG00000227551|USP17L12;ENSG00000233136|USP17L11;ENSG00000249482|USP17L14P;ENSG00000232399|USP17L13;ENSG00000226430|USP17L7
ENSG00000237190|CDKN2AIPNL|17f3f97,ENSG00000026297|RNASET2
ENSG00000237247|MBD3L5|4ad2310,ENSG00000230522|MBD3L2;ENSG00000182315|MBD3L3;ENSG00000205718|MBD3L4;ENSG00000196589|MBD3L2B
ENSG00000237289|CKMT1B|8747762,ENSG00000223572|CKMT1A
ENSG00000237440|ZNF737|25e7e4c,ENSG00000182141|ZNF708
ENSG00000238074|TSPY9P|d2c89c3,ENSG00000236424|TSPY10;ENSG00000270073|TSPY6P;ENSG00000228927|TSPY3;ENSG00000188656|TSPY7P;ENSG00000229549|TSPY8;ENSG00000233803|TSPY4;ENSG00000258992|TSPY1;ENSG00000168757|TSPY2
ENSG00000238210|ETDA|0c87618,ENSG00000224107|ETDB
ENSG00000239620|PRR20G|f751db0,ENSG00000234278|PRR20E;ENSG00000227151|PRR20D;ENSG00000229665|PRR20C;ENSG00000204918|PRR20B;ENSG00000204919|PRR20A
ENSG00000239779|WBP1|80c284d,ENSG00000233205|AC108479.1;ENSG00000231351|AC111200.2
ENSG00000239810|PRAMEF11|80d01b0,ENSG00000204501|PRAMEF15;ENSG00000270601|PRAMEF5;ENSG00000204505|PRAMEF9;ENSG00000280267|PRAMEF26;ENSG00000229571|PRAMEF25;ENSG00000274764|PRAMEF27;ENSG00000232423|PRAMEF6;ENSG00000243073|PRAMEF4
ENSG00000239839|DEFA3|70fbee4,ENSG00000240247|DEFA1B;ENSG00000206047|DEFA1
ENSG00000239857|GET4|8e4cfa8,ENSG00000164828|SUN1
ENSG00000239886|KRTAP9-2|add9164,ENSG00000212659|KRTAP9-6;ENSG00000241595|KRTAP9-4;ENSG00000187272|KRTAP9-8;ENSG00000229351|KRTAP9-11P;ENSG00000180386|KRTAP9-7;ENSG00000204873|KRTAP9-3
ENSG00000240224|UGT1A5|2bc39f4,ENSG00000244474|UGT1A4;ENSG00000228445|UGT1A2P;ENSG00000243135|UGT1A3
ENSG00000240386|LCE1F|2356163,ENSG00000187170|LCE4A
ENSG00000240403|KIR3DL2|6707e69,ENSG00000167633|KIR3DL1
ENSG00000240542|KRTAP9-1|8eeb3cf,ENSG00000180386|KRTAP9-7;ENSG00000229351|KRTAP9-11P;ENSG00000212659|KRTAP9-6;ENSG00000241595|KRTAP9-4;ENSG00000239886|KRTAP9-2;ENSG00000187272|KRTAP9-8;ENSG00000198083|KRTAP9-9;ENSG00000204873|KRTAP9-3;ENSG00000248807|KRTAP9-12P;ENSG00000244537|KRTAP4-2;ENSG00000196156|KRTAP4-3;ENSG00000198271|KRTAP4-5;ENSG00000213416|KRTAP4-12
ENSG00000241123|KRTAP10-5|bf79b9b,ENSG00000215455|KRTAP10-1;ENSG00000212935|KRTAP10-3;ENSG00000221837|KRTAP10-9;ENSG00000243489|KRTAP10-11;ENSG00000189169|KRTAP10-12;ENSG00000205445|KRTAP10-2
ENSG00000241186|TDGF1|98c0ba7,ENSG00000225366|TDGF1P3
ENSG00000241241|KRTAP4-16|6190d68,ENSG00000240542|KRTAP9-1
ENSG00000241322|CDRT1|6aed404,ENSG00000171931|FBXW10
ENSG00000241598|KRTAP5-4|b27654a,ENSG00000241233|KRTAP5-8;ENSG00000196224|KRTAP5-3;ENSG00000204571|KRTAP5-11;ENSG00000254997|KRTAP5-9;ENSG00000244411|KRTAP5-7;ENSG00000185940|KRTAP5-5;ENSG00000205869|KRTAP5-1;ENSG00000205867|KRTAP5-2;ENSG00000204572|KRTAP5-10
ENSG00000241837|ATP5PO|364db13,ENSG00000159186|AC007383.1
ENSG00000242028|HYPK|6603581,ENSG00000140264|SERF2
ENSG00000242221|PSG2|9236c68,ENSG00000243137|PSG4;ENSG00000204941|PSG5;ENSG00000248257|PSG10P
ENSG00000242366|UGT1A8|54d069a,ENSG00000241119|UGT1A9
ENSG00000242389|RBMY1E|ca61563,ENSG00000244395|RBMY1D
ENSG00000242441|GTF2A1L|c3cfa37,ENSG00000068781|STON1-GTF2A1L
ENSG00000242515|UGT1A10|ef4e544,ENSG00000244122|UGT1A7
ENSG00000242612|DECR2|5bf698f,ENSG00000103202|NME4
ENSG00000243135|UGT1A3|3e08e85,ENSG00000228445|UGT1A2P
ENSG00000243244|STON1|2c5b344,ENSG00000068781|STON1-GTF2A1L
ENSG00000243284|VSIG8|f01e91d,ENSG00000256029|AL590560.2
ENSG00000243480|AMY2A|cec0536,ENSG00000227408|AMYP1;ENSG00000240038|AMY2B
ENSG00000243709|LEFTY1|7cfdfce,ENSG00000143768|LEFTY2;ENSG00000234112|AC099066.3
ENSG00000243725|TTC4|a12ecb1,ENSG00000221971|TTC4P1
